Driver,Team,LapNumber,LapTime,Position,Stint,TyreLife,Compound,FreshTyre,TrackStatus,PitInTime,PitOutTime,IsAccurate,TrackTemp,AirTemp,Humidity,Rainfall,IsInLap,IsOutLap,IsSC,IsVSC,Year,StartingPosition,LapTimeDelta,LapTime_lag1,LapTime_lag2,LapTime_lag3,PaceVsMedian,FuelLoad,GroudEffectEra,IsRestartLap
BOT,Mercedes,25.0,90.071,2.0,2.0,9.0,MEDIUM,True,1,,,True,33.3,20.1,58.4,False,False,False,False,False,2019,1.0,-0.2469999999999999,90.318,140.43,140.905,-3.1680000000000064,0.5192307692307693,False,False
BOT,Mercedes,26.0,89.958,2.0,2.0,10.0,MEDIUM,True,12,,,True,34.2,20.1,57.7,False,False,False,False,False,2019,1.0,-0.11299999999999955,90.071,90.318,140.43,-1.766999999999996,0.5,False,False
BOT,Mercedes,27.0,89.849,2.0,2.0,11.0,MEDIUM,True,21,,,True,32.9,19.9,58.4,False,False,False,False,False,2019,1.0,-0.10899999999999466,89.958,90.071,90.318,-1.9159999999999968,0.4807692307692308,False,False
BOT,Mercedes,28.0,89.649,2.0,2.0,12.0,MEDIUM,True,1,,,True,31.4,19.6,59.1,False,False,False,False,False,2019,1.0,-0.20000000000000284,89.849,89.958,90.071,-1.8269999999999982,0.46153846153846156,False,False
BOT,Mercedes,29.0,89.42,2.0,2.0,13.0,MEDIUM,True,1,,,True,31.4,19.6,59.0,False,False,False,False,False,2019,1.0,-0.2289999999999992,89.649,89.849,89.958,-2.1580000000000013,0.4423076923076923,False,False
BOT,Mercedes,30.0,89.536,2.0,2.0,14.0,MEDIUM,True,1,,,True,30.8,19.5,58.9,False,False,False,False,False,2019,1.0,0.11599999999999966,89.42,89.649,89.849,-1.7879999999999967,0.4230769230769231,False,False
BOT,Mercedes,31.0,89.727,2.0,2.0,15.0,MEDIUM,True,1,,,True,30.7,19.5,59.3,False,False,False,False,False,2019,1.0,0.1910000000000025,89.536,89.42,89.649,-1.6929999999999978,0.40384615384615385,False,False
BOT,Mercedes,32.0,89.701,2.0,2.0,16.0,MEDIUM,True,1,,,True,30.5,19.5,58.8,False,False,False,False,False,2019,1.0,-0.02600000000001046,89.727,89.536,89.42,-1.4820000000000135,0.38461538461538464,False,False
BOT,Mercedes,33.0,89.333,2.0,2.0,17.0,MEDIUM,True,1,,,True,30.4,19.5,58.2,False,False,False,False,False,2019,1.0,-0.367999999999995,89.701,89.727,89.536,-1.75,0.36538461538461536,False,False
BOT,Mercedes,34.0,89.219,2.0,2.0,18.0,MEDIUM,True,1,,,True,30.2,19.6,57.2,False,False,False,False,False,2019,1.0,-0.11400000000000432,89.333,89.701,89.727,-1.710000000000008,0.34615384615384615,False,False
BOT,Mercedes,35.0,89.192,2.0,2.0,19.0,MEDIUM,True,1,,,True,29.8,19.5,57.8,False,False,False,False,False,2019,1.0,-0.027000000000001023,89.219,89.333,89.701,-1.3730000000000047,0.3269230769230769,False,False
BOT,Mercedes,36.0,89.127,2.0,2.0,20.0,MEDIUM,True,1,,,True,29.6,19.7,57.8,False,False,False,False,False,2019,1.0,-0.06499999999999773,89.192,89.219,89.333,-1.808000000000007,0.3076923076923077,False,False
BOT,Mercedes,37.0,89.473,2.0,2.0,21.0,MEDIUM,True,1,,,True,29.6,19.8,57.2,False,False,False,False,False,2019,1.0,0.34600000000000364,89.127,89.192,89.219,-1.8389999999999986,0.28846153846153844,False,False
BOT,Mercedes,38.0,89.287,2.0,2.0,22.0,MEDIUM,True,12,,,True,29.1,19.4,58.6,False,False,False,False,False,2019,1.0,-0.18599999999999284,89.473,89.127,89.192,-2.0659999999999883,0.2692307692307692,False,False
BOT,Mercedes,39.0,89.401,2.0,2.0,23.0,MEDIUM,True,1,,,True,29.0,19.2,59.8,False,False,False,False,False,2019,1.0,0.11399999999999011,89.287,89.473,89.127,-1.4270000000000067,0.25,False,False
BOT,Mercedes,40.0,88.971,2.0,2.0,24.0,MEDIUM,True,1,,,True,28.5,19.0,60.7,False,False,False,False,False,2019,1.0,-0.4299999999999926,89.401,89.287,89.473,-1.8469999999999942,0.23076923076923078,False,False
BOT,Mercedes,41.0,88.936,2.0,2.0,25.0,MEDIUM,True,1,,,True,28.2,19.0,61.3,False,False,False,False,False,2019,1.0,-0.03499999999999659,88.971,89.401,89.287,-1.9249999999999972,0.21153846153846154,False,False
BOT,Mercedes,42.0,88.784,2.0,2.0,26.0,MEDIUM,True,1,,,True,28.2,19.0,61.5,False,False,False,False,False,2019,1.0,-0.15200000000000102,88.936,88.971,89.401,-1.8499999999999943,0.19230769230769232,False,False
BOT,Mercedes,43.0,89.001,2.0,2.0,27.0,MEDIUM,True,1,,,True,28.1,19.0,61.8,False,False,False,False,False,2019,1.0,0.21699999999999875,88.784,88.936,88.971,-1.4719999999999942,0.17307692307692307,False,False
BOT,Mercedes,44.0,89.016,2.0,2.0,28.0,MEDIUM,True,1,,,True,27.7,18.7,62.3,False,False,False,False,False,2019,1.0,0.015000000000000568,89.001,88.784,88.936,-1.2469999999999999,0.15384615384615385,False,False
BOT,Mercedes,45.0,88.545,2.0,2.0,29.0,MEDIUM,True,1,0 days 01:43:53.095000,,False,27.6,18.7,62.7,False,True,False,False,False,2019,1.0,-0.47100000000000364,89.016,89.001,88.784,-1.3870000000000005,0.1346153846153846,False,False
BOT,Mercedes,46.0,108.864,2.0,3.0,4.0,SOFT,False,1,,0 days 01:44:21.253000,False,27.7,18.8,62.7,False,False,True,False,False,2019,1.0,20.319000000000003,88.545,89.016,89.001,18.29400000000001,0.11538461538461539,False,False
BOT,Mercedes,47.0,87.406,2.0,3.0,5.0,SOFT,False,1,,,True,27.6,18.7,62.8,False,False,False,False,False,2019,1.0,-21.458,108.864,88.545,89.016,-3.0109999999999957,0.09615384615384616,False,False
BOT,Mercedes,48.0,88.68,2.0,3.0,6.0,SOFT,False,1,,,True,27.5,18.6,63.8,False,False,False,False,False,2019,1.0,1.274000000000001,87.406,108.864,88.545,-1.066999999999993,0.07692307692307693,False,False
BOT,Mercedes,49.0,88.399,2.0,3.0,7.0,SOFT,False,1,,,True,27.5,18.7,63.6,False,False,False,False,False,2019,1.0,-0.2810000000000059,88.68,87.406,108.864,-1.5010000000000048,0.057692307692307696,False,False
BOT,Mercedes,50.0,89.243,2.0,3.0,8.0,SOFT,False,1,,,True,27.6,18.7,62.3,False,False,False,False,False,2019,1.0,0.8439999999999941,88.399,88.68,87.406,-0.44899999999999807,0.038461538461538464,False,False
BOT,Mercedes,51.0,89.796,2.0,3.0,9.0,SOFT,False,1,,,True,27.8,18.7,61.9,False,False,False,False,False,2019,1.0,0.5530000000000115,89.243,88.399,88.68,-0.11399999999999011,0.019230769230769232,False,False
BOT,Mercedes,52.0,90.849,2.0,3.0,10.0,SOFT,False,1,,,True,27.9,19.0,61.4,False,False,False,False,False,2019,1.0,1.0529999999999973,89.796,89.243,88.399,0.8130000000000024,0.0,False,False
GAS,Red Bull Racing,1.0,98.238,6.0,1.0,6.0,MEDIUM,False,1,,,False,32.2,19.0,63.2,False,False,False,False,False,2019,5.0,,,,,-2.721500000000006,0.9807692307692307,False,False
GAS,Red Bull Racing,2.0,92.305,6.0,1.0,7.0,MEDIUM,False,1,,,True,32.1,19.0,64.1,False,False,False,False,False,2019,5.0,-5.932999999999993,98.238,,,-1.7624999999999886,0.9615384615384616,False,False
GAS,Red Bull Racing,3.0,91.847,6.0,1.0,8.0,MEDIUM,False,1,,,True,31.7,19.1,62.3,False,False,False,False,False,2019,5.0,-0.4580000000000126,92.305,98.238,,-0.9100000000000108,0.9423076923076923,False,False
GAS,Red Bull Racing,4.0,91.656,6.0,1.0,9.0,MEDIUM,False,1,,,True,31.7,19.0,62.3,False,False,False,False,False,2019,5.0,-0.1909999999999883,91.847,92.305,98.238,-1.4014999999999986,0.9230769230769231,False,False
GAS,Red Bull Racing,5.0,91.844,6.0,1.0,10.0,MEDIUM,False,1,,,True,31.5,19.0,60.4,False,False,False,False,False,2019,5.0,0.18799999999998818,91.656,91.847,92.305,-0.880500000000012,0.9038461538461539,False,False
GAS,Red Bull Racing,6.0,91.709,6.0,1.0,11.0,MEDIUM,False,1,,,True,31.0,18.8,59.2,False,False,False,False,False,2019,5.0,-0.1349999999999909,91.844,91.656,91.847,-1.3404999999999916,0.8846153846153846,False,False
GAS,Red Bull Racing,7.0,91.625,6.0,1.0,12.0,MEDIUM,False,1,,,True,30.9,18.8,61.1,False,False,False,False,False,2019,5.0,-0.08400000000000318,91.709,91.844,91.656,-1.4590000000000032,0.8653846153846154,False,False
GAS,Red Bull Racing,8.0,91.54,6.0,1.0,13.0,MEDIUM,False,1,,,True,31.3,18.8,61.5,False,False,False,False,False,2019,5.0,-0.08499999999999375,91.625,91.709,91.844,-1.3769999999999953,0.8461538461538461,False,False
GAS,Red Bull Racing,9.0,91.41,6.0,1.0,14.0,MEDIUM,False,1,,,True,31.3,18.7,61.1,False,False,False,False,False,2019,5.0,-0.13000000000000966,91.54,91.625,91.709,-1.4549999999999983,0.8269230769230769,False,False
GAS,Red Bull Racing,10.0,91.593,6.0,1.0,15.0,MEDIUM,False,1,,,True,31.2,18.7,60.1,False,False,False,False,False,2019,5.0,0.18300000000000693,91.41,91.54,91.625,-0.964500000000001,0.8076923076923077,False,False
GAS,Red Bull Racing,11.0,92.182,6.0,1.0,16.0,MEDIUM,False,1,,,True,30.9,18.8,59.4,False,False,False,False,False,2019,5.0,0.5889999999999986,91.593,91.41,91.54,-0.4194999999999993,0.7884615384615384,False,False
GAS,Red Bull Racing,12.0,91.409,5.0,1.0,17.0,MEDIUM,False,1,0 days 00:51:30.360000,,False,31.6,18.7,58.8,False,True,False,False,False,2019,5.0,-0.7729999999999961,92.182,91.593,91.41,-1.2519999999999953,0.7692307692307693,False,False
GAS,Red Bull Racing,13.0,111.564,10.0,2.0,1.0,HARD,True,1,,0 days 00:51:58.253000,False,32.4,18.6,60.3,False,False,True,False,False,2019,5.0,20.154999999999987,91.409,92.182,91.593,18.631,0.75,False,False
GAS,Red Bull Racing,14.0,92.588,7.0,2.0,2.0,HARD,True,1,,,True,33.1,18.9,59.9,False,False,False,False,False,2019,5.0,-18.976,111.564,91.409,92.182,-0.8400000000000034,0.7307692307692307,False,False
GAS,Red Bull Racing,15.0,92.166,7.0,2.0,3.0,HARD,True,1,,,True,33.9,19.3,59.6,False,False,False,False,False,2019,5.0,-0.42199999999999704,92.588,111.564,91.409,-0.08899999999999864,0.7115384615384616,False,False
GAS,Red Bull Racing,16.0,91.948,7.0,2.0,4.0,HARD,True,1,,,True,33.9,19.4,58.6,False,False,False,False,False,2019,5.0,-0.21800000000000352,92.166,92.588,111.564,-0.01300000000000523,0.6923076923076923,False,False
GAS,Red Bull Racing,17.0,92.368,7.0,2.0,5.0,HARD,True,1,,,True,34.3,19.4,59.4,False,False,False,False,False,2019,5.0,0.4200000000000017,91.948,92.166,92.588,0.4000000000000057,0.6730769230769231,False,False
GAS,Red Bull Racing,18.0,91.74,7.0,2.0,6.0,HARD,True,1,,,True,33.9,19.2,59.2,False,False,False,False,False,2019,5.0,-0.6280000000000001,92.368,91.948,92.166,-0.055999999999997385,0.6538461538461539,False,False
GAS,Red Bull Racing,19.0,91.605,7.0,2.0,7.0,HARD,True,1,,,True,33.4,19.2,60.0,False,False,False,False,False,2019,5.0,-0.1349999999999909,91.74,92.368,91.948,-0.6319999999999908,0.6346153846153846,False,False
GAS,Red Bull Racing,20.0,117.329,7.0,2.0,8.0,HARD,True,124,,,False,34.5,19.8,58.1,False,False,False,True,False,2019,5.0,25.72399999999999,91.605,91.74,92.368,-6.153000000000006,0.6153846153846154,False,False
GAS,Red Bull Racing,21.0,128.598,5.0,2.0,9.0,HARD,True,4,,,False,35.6,19.9,57.9,False,False,False,True,False,2019,5.0,11.26900000000002,117.329,91.605,91.74,-0.5629999999999882,0.5961538461538461,False,True
GAS,Red Bull Racing,22.0,128.134,4.0,2.0,10.0,HARD,True,4,,,False,33.6,19.9,57.3,False,False,False,True,False,2019,5.0,-0.46400000000002706,128.598,117.329,91.605,11.287999999999982,0.5769230769230769,False,True
GAS,Red Bull Racing,23.0,139.705,4.0,2.0,11.0,HARD,True,41,,,False,33.6,19.9,58.5,False,False,False,True,False,2019,5.0,11.571000000000026,128.134,128.598,117.329,4.2379999999999995,0.5576923076923077,False,True
GAS,Red Bull Racing,24.0,93.192,4.0,2.0,12.0,HARD,True,1,,,True,33.3,20.1,57.7,False,False,False,False,False,2019,5.0,-46.51300000000002,139.705,128.134,128.598,-1.1810000000000116,0.5384615384615384,False,True
GAS,Red Bull Racing,25.0,91.381,4.0,2.0,13.0,HARD,True,1,,,True,33.3,20.1,58.4,False,False,False,False,False,2019,5.0,-1.8109999999999928,93.192,139.705,128.134,-1.858000000000004,0.5192307692307693,False,False
GAS,Red Bull Racing,26.0,90.844,4.0,2.0,14.0,HARD,True,12,,,True,34.2,20.1,57.7,False,False,False,False,False,2019,5.0,-0.5370000000000061,91.381,93.192,139.705,-0.8810000000000002,0.5,False,False
GAS,Red Bull Racing,27.0,91.765,5.0,2.0,15.0,HARD,True,21,,,True,32.9,19.9,58.4,False,False,False,False,False,2019,5.0,0.9210000000000065,90.844,91.381,93.192,0.0,0.4807692307692308,False,False
GAS,Red Bull Racing,28.0,90.482,5.0,2.0,16.0,HARD,True,1,,,True,31.4,19.6,59.1,False,False,False,False,False,2019,5.0,-1.2830000000000013,91.765,90.844,91.381,-0.9939999999999998,0.46153846153846156,False,False
GAS,Red Bull Racing,29.0,90.617,5.0,2.0,17.0,HARD,True,1,,,True,31.4,19.6,59.0,False,False,False,False,False,2019,5.0,0.13500000000000512,90.482,91.765,90.844,-0.9609999999999985,0.4423076923076923,False,False
GAS,Red Bull Racing,30.0,90.188,5.0,2.0,18.0,HARD,True,1,,,True,30.8,19.5,58.9,False,False,False,False,False,2019,5.0,-0.42900000000000205,90.617,90.482,91.765,-1.1359999999999957,0.4230769230769231,False,False
GAS,Red Bull Racing,31.0,90.201,5.0,2.0,19.0,HARD,True,1,,,True,30.7,19.5,59.3,False,False,False,False,False,2019,5.0,0.012999999999991019,90.188,90.617,90.482,-1.2190000000000083,0.40384615384615385,False,False
GAS,Red Bull Racing,32.0,90.024,5.0,2.0,20.0,HARD,True,1,,,True,30.5,19.5,58.8,False,False,False,False,False,2019,5.0,-0.1769999999999925,90.201,90.188,90.617,-1.159000000000006,0.38461538461538464,False,False
GAS,Red Bull Racing,33.0,89.941,5.0,2.0,21.0,HARD,True,1,,,True,30.4,19.5,58.2,False,False,False,False,False,2019,5.0,-0.08299999999999841,90.024,90.201,90.188,-1.141999999999996,0.36538461538461536,False,False
GAS,Red Bull Racing,34.0,89.837,5.0,2.0,22.0,HARD,True,1,,,True,30.2,19.6,57.2,False,False,False,False,False,2019,5.0,-0.1039999999999992,89.941,90.024,90.201,-1.0919999999999987,0.34615384615384615,False,False
GAS,Red Bull Racing,35.0,89.743,5.0,2.0,23.0,HARD,True,1,,,True,29.8,19.5,57.8,False,False,False,False,False,2019,5.0,-0.0940000000000083,89.837,89.941,90.024,-0.8220000000000027,0.3269230769230769,False,False
GAS,Red Bull Racing,36.0,91.01,6.0,2.0,24.0,HARD,True,1,,,True,29.6,19.7,57.8,False,False,False,False,False,2019,5.0,1.2670000000000101,89.743,89.837,89.941,0.07500000000000284,0.3076923076923077,False,False
GAS,Red Bull Racing,37.0,90.622,4.0,2.0,25.0,HARD,True,12,,,True,29.6,19.8,57.2,False,False,False,False,False,2019,5.0,-0.38800000000000523,91.01,89.743,89.837,-0.6899999999999977,0.28846153846153844,False,False
GAS,Red Bull Racing,38.0,90.495,4.0,2.0,26.0,HARD,True,21,,,True,29.1,19.4,58.6,False,False,False,False,False,2019,5.0,-0.12699999999999534,90.622,91.01,89.743,-0.8579999999999899,0.2692307692307692,False,False
GAS,Red Bull Racing,39.0,90.147,4.0,2.0,27.0,HARD,True,1,,,True,28.7,19.0,60.4,False,False,False,False,False,2019,5.0,-0.347999999999999,90.495,90.622,91.01,-0.6809999999999974,0.25,False,False
GAS,Red Bull Racing,40.0,89.905,4.0,2.0,28.0,HARD,True,1,,,True,28.5,19.0,60.7,False,False,False,False,False,2019,5.0,-0.24200000000000443,90.147,90.495,90.622,-0.9129999999999967,0.23076923076923078,False,False
GAS,Red Bull Racing,41.0,89.98,4.0,2.0,29.0,HARD,True,1,,,True,28.2,19.0,61.3,False,False,False,False,False,2019,5.0,0.07500000000000284,89.905,90.147,90.495,-0.8810000000000002,0.21153846153846154,False,False
GAS,Red Bull Racing,42.0,89.872,4.0,2.0,30.0,HARD,True,1,,,True,28.2,19.0,61.5,False,False,False,False,False,2019,5.0,-0.10800000000000409,89.98,89.905,90.147,-0.7620000000000005,0.19230769230769232,False,False
GAS,Red Bull Racing,43.0,89.795,4.0,2.0,31.0,HARD,True,1,,,True,28.1,19.0,61.8,False,False,False,False,False,2019,5.0,-0.07699999999999818,89.872,89.98,89.905,-0.6779999999999973,0.17307692307692307,False,False
GAS,Red Bull Racing,44.0,89.814,4.0,2.0,32.0,HARD,True,1,,,True,27.7,18.7,62.3,False,False,False,False,False,2019,5.0,0.018999999999991246,89.795,89.872,89.98,-0.4490000000000123,0.15384615384615385,False,False
GAS,Red Bull Racing,45.0,89.875,4.0,2.0,33.0,HARD,True,1,,,True,27.6,18.7,62.7,False,False,False,False,False,2019,5.0,0.06100000000000705,89.814,89.795,89.872,-0.05700000000000216,0.1346153846153846,False,False
GAS,Red Bull Racing,46.0,89.682,4.0,2.0,34.0,HARD,True,1,,,True,27.7,18.8,62.7,False,False,False,False,False,2019,5.0,-0.19299999999999784,89.875,89.814,89.795,-0.887999999999991,0.11538461538461539,False,False
GAS,Red Bull Racing,47.0,89.579,4.0,2.0,35.0,HARD,True,1,,,True,27.6,18.7,62.8,False,False,False,False,False,2019,5.0,-0.10300000000000864,89.682,89.875,89.814,-0.8380000000000081,0.09615384615384616,False,False
GAS,Red Bull Racing,48.0,89.544,4.0,2.0,36.0,HARD,True,1,,,True,27.5,18.6,63.8,False,False,False,False,False,2019,5.0,-0.03499999999999659,89.579,89.682,89.875,-0.20300000000000296,0.07692307692307693,False,False
GAS,Red Bull Racing,49.0,89.83,4.0,2.0,37.0,HARD,True,1,,,True,27.5,18.7,63.6,False,False,False,False,False,2019,5.0,0.28600000000000136,89.544,89.579,89.682,-0.07000000000000739,0.057692307692307696,False,False
GAS,Red Bull Racing,50.0,89.692,4.0,2.0,38.0,HARD,True,1,,,True,27.6,18.7,62.3,False,False,False,False,False,2019,5.0,-0.13800000000000523,89.83,89.544,89.579,0.0,0.038461538461538464,False,False
GAS,Red Bull Racing,51.0,90.009,4.0,2.0,39.0,HARD,True,1,,,True,27.8,18.7,61.9,False,False,False,False,False,2019,5.0,0.3170000000000073,89.692,89.83,89.544,0.09900000000000375,0.019230769230769232,False,False
GAS,Red Bull Racing,52.0,89.975,4.0,2.0,40.0,HARD,True,1,,,True,27.9,19.0,61.4,False,False,False,False,False,2019,5.0,-0.034000000000006025,90.009,89.692,89.83,-0.06100000000000705,0.0,False,False
GIO,Alfa Romeo Racing,1.0,102.302,13.0,1.0,1.0,MEDIUM,True,1,,,False,32.2,19.0,63.2,False,False,False,False,False,2019,11.0,,,,,1.3425000000000011,0.9807692307692307,False,False
GIO,Alfa Romeo Racing,2.0,94.84,13.0,1.0,2.0,MEDIUM,True,1,,,True,31.8,19.1,63.0,False,False,False,False,False,2019,11.0,-7.462000000000003,102.302,,,0.772500000000008,0.9615384615384616,False,False
GIO,Alfa Romeo Racing,3.0,95.218,15.0,1.0,3.0,MEDIUM,True,1,,,True,31.7,19.1,62.3,False,False,False,False,False,2019,11.0,0.3780000000000001,94.84,102.302,,2.4609999999999985,0.9423076923076923,False,False
GIO,Alfa Romeo Racing,4.0,95.001,16.0,1.0,4.0,MEDIUM,True,1,,,True,31.5,19.3,61.5,False,False,False,False,False,2019,11.0,-0.21699999999999875,95.218,94.84,102.302,1.9435000000000002,0.9230769230769231,False,False
GIO,Alfa Romeo Racing,5.0,93.717,16.0,1.0,5.0,MEDIUM,True,1,,,True,31.5,19.0,60.4,False,False,False,False,False,2019,11.0,-1.284000000000006,95.001,95.218,94.84,0.9924999999999926,0.9038461538461539,False,False
GIO,Alfa Romeo Racing,6.0,93.398,16.0,1.0,6.0,MEDIUM,True,1,,,True,31.0,18.8,59.2,False,False,False,False,False,2019,11.0,-0.3190000000000026,93.717,95.001,95.218,0.34850000000000136,0.8846153846153846,False,False
GIO,Alfa Romeo Racing,7.0,93.483,16.0,1.0,7.0,MEDIUM,True,1,,,True,30.9,18.8,61.1,False,False,False,False,False,2019,11.0,0.08500000000000796,93.398,93.717,95.001,0.3990000000000009,0.8653846153846154,False,False
GIO,Alfa Romeo Racing,8.0,93.147,16.0,1.0,8.0,MEDIUM,True,1,,,True,31.3,18.8,61.5,False,False,False,False,False,2019,11.0,-0.3359999999999985,93.483,93.398,93.717,0.23000000000000398,0.8461538461538461,False,False
GIO,Alfa Romeo Racing,9.0,93.53,16.0,1.0,9.0,MEDIUM,True,1,,,True,31.3,18.7,61.1,False,False,False,False,False,2019,11.0,0.38299999999999557,93.147,93.483,93.398,0.6650000000000063,0.8269230769230769,False,False
GIO,Alfa Romeo Racing,10.0,93.058,16.0,1.0,10.0,MEDIUM,True,1,,,True,31.2,18.7,60.1,False,False,False,False,False,2019,11.0,-0.4719999999999942,93.53,93.147,93.483,0.5005000000000024,0.8076923076923077,False,False
GIO,Alfa Romeo Racing,11.0,93.159,16.0,1.0,11.0,MEDIUM,True,1,,,True,31.2,19.0,59.0,False,False,False,False,False,2019,11.0,0.10099999999999909,93.058,93.53,93.147,0.5575000000000045,0.7884615384615384,False,False
GIO,Alfa Romeo Racing,12.0,93.036,16.0,1.0,12.0,MEDIUM,True,1,,,True,31.6,18.7,58.8,False,False,False,False,False,2019,11.0,-0.12300000000000466,93.159,93.058,93.53,0.375,0.7692307692307693,False,False
GIO,Alfa Romeo Racing,13.0,92.893,14.0,1.0,13.0,MEDIUM,True,1,,,True,32.4,18.6,60.3,False,False,False,False,False,2019,11.0,-0.14300000000000068,93.036,93.159,93.058,-0.03999999999999204,0.75,False,False
GIO,Alfa Romeo Racing,14.0,92.936,10.0,1.0,14.0,MEDIUM,True,1,,,True,33.1,18.9,59.9,False,False,False,False,False,2019,11.0,0.043000000000006366,92.893,93.036,93.159,-0.4919999999999902,0.7307692307692307,False,False
GIO,Alfa Romeo Racing,15.0,92.732,10.0,1.0,15.0,MEDIUM,True,1,,,True,33.9,19.3,59.6,False,False,False,False,False,2019,11.0,-0.20400000000000773,92.936,92.893,93.036,0.47700000000000387,0.7115384615384616,False,False
GIO,Alfa Romeo Racing,16.0,92.734,10.0,1.0,16.0,MEDIUM,True,1,,,True,33.9,19.4,58.6,False,False,False,False,False,2019,11.0,0.001999999999995339,92.732,92.936,92.893,0.7729999999999961,0.6923076923076923,False,False
GIO,Alfa Romeo Racing,17.0,92.464,10.0,1.0,17.0,MEDIUM,True,1,,,True,34.3,19.4,59.4,False,False,False,False,False,2019,11.0,-0.269999999999996,92.734,92.732,92.936,0.4960000000000093,0.6730769230769231,False,False
GIO,Alfa Romeo Racing,18.0,93.139,10.0,1.0,18.0,MEDIUM,True,1,,,True,33.9,19.2,59.2,False,False,False,False,False,2019,11.0,0.6749999999999972,92.464,92.734,92.732,1.3430000000000035,0.6538461538461539,False,False
GRO,Haas F1 Team,1.0,129.704,19.0,1.0,1.0,SOFT,True,1,0 days 00:35:12.352000,,False,32.2,19.0,63.2,False,True,False,False,False,2019,14.0,,,,,28.744500000000002,0.9807692307692307,False,False
GRO,Haas F1 Team,2.0,124.009,19.0,2.0,1.0,HARD,True,1,,0 days 00:35:45.908000,False,31.8,19.1,63.0,False,False,True,False,False,2019,14.0,-5.695000000000007,129.704,,,29.941500000000005,0.9615384615384616,False,False
GRO,Haas F1 Team,3.0,97.851,19.0,2.0,2.0,HARD,True,1,,,True,31.7,19.0,62.3,False,False,False,False,False,2019,14.0,-26.158,124.009,129.704,,5.093999999999994,0.9423076923076923,False,False
GRO,Haas F1 Team,4.0,94.35,19.0,2.0,3.0,HARD,True,1,,,True,31.5,19.0,60.4,False,False,False,False,False,2019,14.0,-3.5010000000000048,97.851,124.009,129.704,1.2924999999999898,0.9230769230769231,False,False
GRO,Haas F1 Team,5.0,94.711,19.0,2.0,4.0,HARD,True,1,,,True,31.3,19.0,59.7,False,False,False,False,False,2019,14.0,0.3610000000000042,94.35,97.851,124.009,1.9864999999999924,0.9038461538461539,False,False
